"","Id","EventId","EventMonth","Paid","PayInd","OpenInd"
"51009",30783,1,73,2949,1,1
"51010",30783,2,85,2648,1,0
"51011",30784,1,74,1239,1,0
"51012",30785,1,67,1490,1,1
"51013",30785,2,69,1382,1,1
"51014",30785,3,71,1732,1,0
"51015",30786,1,67,1000,1,0
"51016",30787,1,83,7794,1,0
"51017",30788,1,72,17389,1,1
"51018",30788,2,79,15069,1,0
"51019",30789,1,67,55,1,0
"51020",30790,1,84,6253,1,1
"51021",30790,2,107,6496,1,0
"51022",30791,1,66,243,1,0
"51023",30792,1,88,1417,1,1
"51024",30792,2,108,1102,1,0
"51025",30793,1,80,5972,1,0
"51026",30794,1,66,376,1,0
"51027",30795,1,71,2418,1,0
"51028",30796,1,98,6486,1,0
"51029",30797,1,93,10464,1,1
"51030",30797,2,111,12732,1,0
"51031",30798,1,74,581,1,0
"51032",30799,1,74,3378,1,1
"51033",30799,2,88,3000,1,0
"51034",30800,1,68,2652,1,1
"51035",30800,2,75,2400,1,0
"51036",30801,1,67,173,1,1
"51037",30801,2,69,159,1,0
"51038",30802,1,70,2340,1,1
"51039",30802,2,74,2000,1,0
"51040",30803,1,83,7251,1,0
"51041",30804,1,87,1948,1,0
"51042",30805,1,67,3000,1,0
"51043",30806,1,76,8710,1,1
"51044",30806,2,83,10558,1,0
"51045",30807,1,101,11185,1,1
"51046",30808,1,66,9762,1,1
"51047",30808,2,68,10240,1,1
"51048",30808,3,69,9759,1,0
"51049",30809,1,104,7440,1,0
"51050",30810,1,67,140,1,1
"51051",30810,2,68,146,1,0
"51052",30811,1,70,2452,1,0
"51053",30812,1,76,3345,1,0
"51054",30813,1,81,51694,1,1
"51055",30813,2,92,55937,1,0
"51056",30814,1,80,8633,1,0
"51057",30815,1,91,24559,1,1
"51058",30815,2,117,24256,1,0
"51059",30816,1,80,1120,1,0
"51060",30817,1,67,247,1,0
"51061",30818,1,78,4672,1,0
"51062",30819,1,79,7385,1,1
"51063",30819,2,105,10214,1,1
"51064",30820,1,85,2783,1,0
"51065",30821,1,69,2247,1,1
"51066",30821,2,72,2000,1,1
"51067",30821,3,76,2145,1,0
"51068",30822,1,68,379,1,0
"51069",30823,1,78,7129,1,1
"51070",30823,2,88,8155,1,0
"51071",30824,1,74,3285,1,1
"51072",30824,2,85,3279,1,0
"51073",30825,1,72,7718,1,1
"51074",30825,2,80,7219,1,0
"51075",30826,1,80,1299,1,0
"51076",30827,1,80,11093,1,0
"51077",30828,1,68,4125,1,1
"51078",30828,2,70,4554,1,1
"51079",30828,3,72,4414,1,0
"51080",30829,1,83,4951,1,1
"51081",30829,2,94,7017,1,1
"51082",30829,3,104,6001,1,0
"51083",30830,1,83,4535,1,0
"51084",30831,1,66,346,1,1
"51085",30831,2,67,337,1,0
"51086",30832,1,67,2958,1,0
"51087",30834,1,78,3353,1,0
"51088",30835,1,86,3085,1,0
"51089",30836,1,70,3000,1,1
"51090",30836,2,74,3040,1,0
"51091",30837,1,77,1000,1,0
"51092",30838,1,69,5193,1,1
"51093",30838,2,73,6362,1,0
"51094",30839,1,81,1636,1,1
"51095",30839,2,94,1766,1,1
"51096",30839,3,102,2000,1,0
"51097",30840,1,69,2395,1,0
"51098",30841,1,85,2488,1,0
"51099",30842,1,80,1000,1,0
"51100",30843,1,70,1000,1,0
"51101",30844,1,72,5000,1,0
"51102",30845,1,78,13007,1,1
"51103",30845,2,84,12018,1,0
"51104",30846,1,69,4620,1,1
"51105",30846,2,74,3831,1,0
"51106",30847,1,76,4786,1,0
"51107",30848,1,78,1693,1,1
"51108",30848,2,88,1564,1,1
"51109",30848,3,96,1690,1,1
"51110",30848,4,98,0,0,0
"51111",30849,1,83,2415,1,0
"51112",30850,1,83,7478,1,0
"51113",30851,1,86,10536,1,1
"51114",30852,1,77,2725,1,1
"51115",30852,2,89,3085,1,1
"51116",30852,3,101,51615,1,1
"51117",30852,4,103,4474,1,0
"51118",30853,1,84,39311,1,1
"51119",30853,2,101,37090,1,0
"51120",30854,1,71,9697,1,1
"51121",30854,2,79,11018,1,0
"51122",30855,1,75,3354,1,0
"51123",30856,1,76,1617,1,0
"51124",30857,1,74,401,1,1
"51125",30857,2,80,446,1,0
"51126",30858,1,74,1147,1,1
"51127",30858,2,82,1352,1,1
"51128",30858,3,87,1271,1,1
"51129",30858,4,90,0,0,0
"51130",30859,1,78,2952,1,0
"51131",30860,1,84,2634,1,0
"51132",30861,1,96,2171,1,0
"51133",30862,1,73,2771,1,0
"51134",30863,1,87,2167,1,1
"51135",30863,2,96,2043,1,0
"51136",30864,1,86,3246,1,0
"51137",30865,1,78,2092,1,0
"51138",30867,1,77,7660,1,1
"51139",30867,2,91,6565,1,0
"51140",30868,1,72,7304,1,1
"51141",30868,2,85,8936,1,1
"51142",30868,3,91,9331,1,0
"51143",30869,1,91,22097,1,1
"51144",30870,1,79,2288,1,0
"51145",30871,1,71,1552,1,1
"51146",30871,2,83,1561,1,1
"51147",30871,3,98,1482,1,1
"51148",30871,4,101,0,0,0
"51149",30872,1,68,3120,1,0
"51150",30873,1,83,2593,1,0
"51151",30874,1,81,5304,1,0
"51152",30875,1,74,6844,1,0
"51153",30876,1,73,1357,1,1
"51154",30876,2,83,1382,1,0
"51155",30877,1,81,8497,1,0
"51156",30878,1,74,1442,1,0
"51157",30879,1,73,2000,1,1
"51158",30879,2,78,1899,1,1
"51159",30879,3,79,11331,1,1
"51160",30879,4,81,1519,1,0
"51161",30880,1,86,6010,1,0
"51162",30881,1,93,7938,1,0
"51163",30882,1,67,41,1,0
"51164",30883,1,77,5782,1,1
"51165",30883,2,82,5000,1,0
"51166",30884,1,78,8043,1,1
"51167",30884,2,87,8303,1,0
"51168",30885,1,80,7581,1,0
"51169",30886,1,85,19403,1,1
"51170",30886,2,118,21522,1,0
"51171",30887,1,75,2270,1,1
"51172",30887,2,84,2061,1,1
"51173",30887,3,86,2126,1,0
"51174",30888,1,68,1288,1,1
"51175",30888,2,79,1621,1,1
"51176",30888,3,83,1314,1,0
"51177",30889,1,67,6264,1,1
"51178",30889,2,68,5931,1,0
"51179",30890,1,68,367,1,1
"51180",30890,2,73,413,1,0
"51181",30891,1,76,1899,1,1
"51182",30891,2,80,1668,1,0
"51183",30892,1,68,1505,1,1
"51184",30892,2,69,1158,1,1
"51185",30892,3,71,1311,1,0
"51186",30893,1,67,1000,1,0
"51187",30894,1,74,2000,1,1
"51188",30894,2,79,2415,1,0
"51189",30895,1,77,6327,1,1
"51190",30895,2,83,5570,1,0
"51191",30896,1,71,3610,1,0
"51192",30898,1,69,3134,1,1
"51193",30898,2,71,3197,1,0
"51194",30899,1,74,4982,1,1
"51195",30899,2,78,4691,1,0
"51196",30900,1,74,8613,1,1
"51197",30900,2,78,9467,1,1
"51198",30900,3,86,9281,1,0
"51199",30901,1,85,25111,1,1
"51200",30901,2,108,20911,1,1
"51201",30902,1,72,4427,1,0
"51202",30903,1,75,1313,1,0
"51203",30904,1,69,1047,1,0
"51204",30905,1,75,3000,1,1
"51205",30905,2,81,3321,1,1
"51206",30905,3,90,3155,1,0
"51207",30906,1,69,653,1,0
"51208",30907,1,70,5000,1,1
"51209",30907,2,74,4627,1,1
"51210",30907,3,78,4960,1,0
"51211",30908,1,78,6441,1,0
"51212",30909,1,96,8801,1,0
"51213",30910,1,80,3714,1,0
"51214",30911,1,70,888,1,0
"51215",30912,1,67,491,1,0
"51216",30913,1,70,1271,1,0
"51217",30914,1,80,6989,1,1
"51218",30914,2,83,5828,1,0
"51219",30916,1,84,3282,1,0
"51220",30917,1,82,5000,1,0
"51221",30918,1,79,8494,1,0
"51222",30919,1,67,419,1,1
"51223",30919,2,68,389,1,0
"51224",30920,1,67,731,1,0
"51225",30921,1,80,3377,1,0
"51226",30922,1,71,631,1,0
"51227",30923,1,72,1036,1,1
"51228",30923,2,82,1224,1,0
"51229",30924,1,74,3499,1,1
"51230",30924,2,81,4097,1,0
"51231",30925,1,87,2167,1,0
"51232",30926,1,81,2055,1,0
"51233",30927,1,68,2599,1,0
"51234",30928,1,84,1655,1,0
"51235",30929,1,68,611,1,0
"51236",30930,1,67,224,1,1
"51237",30930,2,68,219,1,0
"51238",30931,1,74,3456,1,0
"51239",30932,1,69,1260,1,0
"51240",30934,1,83,1075,1,0
"51241",30935,1,76,3306,1,0
"51242",30936,1,69,2246,1,0
"51243",30937,1,72,1568,1,1
"51244",30937,2,80,1839,1,0
"51245",30938,1,71,1000,1,0
"51246",30939,1,66,186,1,0
"51247",30940,1,76,2237,1,1
"51248",30940,2,83,2000,1,1
"51249",30940,3,94,2038,1,0
"51250",30941,1,78,691,1,0
"51251",30942,1,67,395,1,1
"51252",30942,2,68,344,1,0
"51253",30943,1,73,7056,1,1
"51254",30943,2,77,5787,1,0
"51255",30944,1,82,8334,1,1
"51256",30944,2,96,8035,1,0
"51257",30945,1,69,749,1,0
"51258",30947,1,76,5466,1,0
"51259",30948,1,69,3666,1,1
"51260",30948,2,72,3926,1,0
"51261",30949,1,88,3448,1,0
"51262",30950,1,76,4661,1,0
"51263",30951,1,77,708,1,0
"51264",30952,1,69,6365,1,1
"51265",30952,2,73,6721,1,0
"51266",30953,1,69,24680,1,1
"51267",30953,2,91,34187,1,1
"51268",30953,3,115,34495,1,1
"51269",30953,4,117,-74102,0,1
"51270",30954,1,73,106265,1,1
"51271",30954,2,85,91130,1,0
"51272",30955,1,68,2467,1,1
"51273",30955,2,74,2143,1,1
"51274",30955,3,79,2231,1,0
"51275",30956,1,68,1000,1,0
"51276",30957,1,71,1090,1,0
"51277",30958,1,76,5950,1,1
"51278",30958,2,83,6960,1,0
"51279",30959,1,67,2220,1,1
"51280",30959,2,72,2029,1,1
"51281",30959,3,76,2331,1,0
"51282",30960,1,74,1668,1,1
"51283",30960,2,88,1890,1,0
"51284",30961,1,87,8241,1,0
"51285",30962,1,69,681,1,1
"51286",30962,2,77,724,1,0
"51287",30963,1,79,6859,1,1
"51288",30963,2,90,6885,1,0
"51289",30964,1,72,5675,1,1
"51290",30964,2,76,6340,1,0
"51291",30965,1,69,1452,1,1
"51292",30965,2,75,1159,1,1
"51293",30965,3,79,1113,1,0
"51294",30966,1,66,65,1,0
"51295",30967,1,66,305,1,0
"51296",30968,1,79,3140,1,0
"51297",30969,1,66,245,1,0
"51298",30970,1,76,5862,1,1
"51299",30970,2,84,5838,1,0
"51300",30971,1,72,12689,1,1
"51301",30971,2,78,10000,1,0
"51302",30972,1,87,6101,1,1
"51303",30972,2,105,5640,1,0
"51304",30973,1,74,1933,1,1
"51305",30973,2,82,2126,1,0
"51306",30974,1,74,2247,1,1
"51307",30974,2,82,2167,1,1
"51308",30974,3,88,59455,1,1
"51309",30974,4,89,7238,1,0
"51310",30975,1,92,10245,1,0
"51311",30976,1,69,1000,1,1
"51312",30976,2,72,1217,1,0
"51313",30977,1,70,4083,1,1
"51314",30977,2,74,3912,1,0
"51315",30978,1,74,8950,1,0
"51316",30979,1,82,7913,1,1
"51317",30979,2,97,8564,1,0
"51318",30980,1,72,18955,1,1
"51319",30980,2,79,15812,1,0
"51320",30981,1,70,2215,1,0
"51321",30982,1,69,359,1,1
"51322",30982,2,70,296,1,0
"51323",30983,1,77,1557,1,1
"51324",30983,2,87,1364,1,1
"51325",30983,3,94,1366,1,0
"51326",30984,1,71,3000,1,1
"51327",30984,2,76,2777,1,1
"51328",30984,3,80,3218,1,1
"51329",30984,4,81,0,0,0
"51330",30985,1,67,409,1,1
"51331",30985,2,68,401,1,0
"51332",30986,1,70,6295,1,0
"51333",30987,1,68,1128,1,0
"51334",30988,1,76,7384,1,1
"51335",30988,2,89,9101,1,0
"51336",30989,1,73,2644,1,0
"51337",30990,1,69,1254,1,1
"51338",30990,2,73,1362,1,1
"51339",30990,3,78,1442,1,0
"51340",30991,1,69,431,1,1
"51341",30991,2,78,470,1,0
"51342",30992,1,71,2613,1,1
"51343",30992,2,75,2566,1,0
"51344",30993,1,70,355,1,1
"51345",30993,2,72,333,1,1
"51346",30993,3,75,319,1,1
"51347",30993,4,78,354,1,1
"51348",30993,5,80,306,1,1
"51349",30993,6,81,354,1,1
"51350",30993,7,83,354,1,1
"51351",30993,8,89,331,1,1
"51352",30993,9,94,388,1,1
"51353",30993,10,97,429,1,1
"51354",30993,11,101,321,1,1
"51355",30993,12,104,31647,1,1
"51356",30993,13,105,5746,1,0
"51357",30994,1,76,14724,1,1
"51358",30994,2,90,15400,1,0
"51359",30995,1,79,1681,1,0
"51360",30996,1,74,743,1,1
"51361",30996,2,84,856,1,0
"51362",30998,1,81,2971,1,0
"51363",30999,1,84,3000,1,1
"51364",30999,2,101,3032,1,0
"51365",31001,1,83,8250,1,0
"51366",31002,1,67,292,1,1
"51367",31002,2,68,309,1,0
"51368",31003,1,74,1408,1,0
"51369",31004,1,71,5738,1,1
"51370",31004,2,74,5895,1,1
"51371",31004,3,78,7612,1,0
"51372",31005,1,77,1563,1,0
"51373",31006,1,77,7075,1,0
"51374",31007,1,76,2107,1,1
"51375",31007,2,85,2227,1,1
"51376",31007,3,92,2144,1,0
"51377",31008,1,71,1000,1,0
"51378",31009,1,71,6023,1,1
"51379",31009,2,78,6217,1,0
"51380",31010,1,74,9534,1,1
"51381",31010,2,100,10564,1,0
"51382",31011,1,70,3297,1,1
"51383",31011,2,72,3272,1,1
"51384",31011,3,78,3080,1,1
"51385",31011,4,82,141736,1,1
"51386",31011,5,83,12478,1,1
"51387",31011,6,84,0,0,0
"51388",31012,1,75,4632,1,1
"51389",31012,2,78,6080,1,0
"51390",31013,1,79,3085,1,0
"51391",31014,1,71,5861,1,0
"51392",31015,1,88,11639,1,1
"51393",31015,2,98,11938,1,0
"51394",31016,1,108,6411,1,0
"51395",31017,1,70,4154,1,1
"51396",31017,2,79,4398,1,0
"51397",31018,1,68,1663,1,0
"51398",31019,1,78,3208,1,1
"51399",31019,2,84,2555,1,1
"51400",31019,3,92,-4522,0,1
"51401",31019,4,95,3000,1,1
"51402",31019,5,96,0,0,0
"51403",31020,1,73,11093,1,0
"51404",31021,1,77,1347,1,0
"51405",31022,1,71,2756,1,0
"51406",31023,1,85,5954,1,0
"51407",31024,1,67,192,1,0
"51408",31025,1,79,1336,1,1
"51409",31025,2,85,1150,1,0
"51410",31026,1,70,2324,1,1
"51411",31026,2,77,2384,1,1
"51412",31026,3,81,2645,1,1
"51413",31026,4,83,0,0,0
"51414",31027,1,81,10655,1,0
"51415",31028,1,94,5525,1,0
"51416",31029,1,71,1005,1,1
"51417",31029,2,78,1000,1,0
"51418",31030,1,96,19865,1,1
"51419",31030,2,107,21482,1,0
"51420",31031,1,70,1723,1,1
"51421",31031,2,73,1623,1,0
"51422",31032,1,72,5374,1,1
"51423",31032,2,82,5916,1,0
"51424",31033,1,94,2645,1,0
"51425",31034,1,67,339,1,1
"51426",31034,2,70,372,1,0
"51427",31035,1,68,401,1,0
"51428",31036,1,70,1188,1,1
"51429",31036,2,77,1473,1,1
"51430",31036,3,82,1525,1,0
"51431",31037,1,85,2000,1,0
"51432",31038,1,76,1455,1,0
"51433",31039,1,85,8558,1,0
"51434",31040,1,80,1672,1,1
"51435",31040,2,96,1787,1,0
"51436",31041,1,69,342,1,1
"51437",31041,2,73,317,1,0
"51438",31042,1,81,8029,1,0
"51439",31043,1,77,8475,1,0
"51440",31044,1,79,4262,1,0
"51441",31045,1,73,5119,1,0
"51442",31046,1,80,4650,1,0
"51443",31047,1,83,2153,1,1
"51444",31047,2,93,2213,1,0
"51445",31049,1,75,9440,1,1
"51446",31049,2,87,8934,1,0
"51447",31050,1,70,3866,1,1
"51448",31050,2,73,4504,1,0
"51449",31051,1,67,924,1,0
"51450",31052,1,86,23779,1,1
"51451",31052,2,95,18293,1,0
"51452",31053,1,70,10905,1,1
"51453",31053,2,72,8136,1,0
"51454",31054,1,75,9298,1,1
"51455",31054,2,85,9660,1,1
"51456",31054,3,94,9780,1,0
"51457",31055,1,86,38265,1,1
"51458",31055,2,116,37537,1,0
"51459",31056,1,78,1742,1,1
"51460",31056,2,84,1741,1,0
"51461",31057,1,82,2742,1,0
"51462",31058,1,67,2000,1,0
"51463",31059,1,71,644,1,0
"51464",31060,1,78,776,1,1
"51465",31060,2,87,1117,1,0
"51466",31061,1,69,2128,1,1
"51467",31061,2,74,2164,1,0
"51468",31062,1,67,717,1,0
"51469",31063,1,71,3328,1,1
"51470",31063,2,78,3200,1,0
"51471",31064,1,80,7708,1,1
"51472",31064,2,99,8809,1,0
"51473",31065,1,70,6179,1,1
"51474",31065,2,75,5558,1,1
"51475",31065,3,80,5799,1,0
"51476",31066,1,79,4595,1,1
"51477",31066,2,85,5339,1,0
"51478",31067,1,94,12230,1,1
"51479",31068,1,71,4643,1,1
"51480",31068,2,73,5675,1,0
"51481",31069,1,69,1307,1,1
"51482",31069,2,72,1342,1,1
"51483",31069,3,75,1148,1,0
"51484",31070,1,76,7173,1,1
"51485",31070,2,86,10000,1,0
"51486",31071,1,89,3333,1,0
"51487",31072,1,83,3630,1,0
"51488",31073,1,76,2890,1,1
"51489",31073,2,85,2658,1,1
"51490",31073,3,92,2655,1,1
"51491",31073,4,94,0,0,0
"51492",31074,1,92,2391,1,0
"51493",31075,1,67,518,1,0
"51494",31076,1,70,3000,1,1
"51495",31076,2,73,3196,1,0
"51496",31077,1,72,2431,1,1
"51497",31077,2,74,2434,1,1
"51498",31077,3,79,2485,1,0
"51499",31078,1,68,772,1,1
"51500",31078,2,70,775,1,1
"51501",31078,3,72,783,1,1
"51502",31078,4,74,18628,1,1
"51503",31078,5,75,1000,1,0
"51504",31079,1,69,346,1,1
"51505",31079,2,75,399,1,0
"51506",31080,1,77,2124,1,1
"51507",31080,2,85,2568,1,1
"51508",31080,3,95,2205,1,1
"51509",31080,4,96,0,0,0
"51510",31081,1,105,4909,1,0
"51511",31082,1,68,10113,1,1
"51512",31082,2,70,13482,1,0
"51513",31083,1,81,3254,1,0
"51514",31084,1,69,1226,1,1
"51515",31084,2,72,1248,1,1
"51516",31084,3,75,11902,1,1
"51517",31084,4,76,1600,1,1
"51518",31084,5,80,0,0,0
"51519",31085,1,90,3114,1,0
"51520",31086,1,78,5437,1,1
"51521",31086,2,90,6173,1,0
"51522",31087,1,91,4106,1,0
"51523",31088,1,79,31065,1,1
"51524",31088,2,99,39313,1,0
"51525",31089,1,74,658,1,0
"51526",31090,1,71,4200,1,1
"51527",31090,2,74,3946,1,0
"51528",31091,1,76,7440,1,1
"51529",31091,2,85,6511,1,0
"51530",31092,1,75,1000,1,1
"51531",31092,2,83,1022,1,0
"51532",31093,1,68,310,1,0
"51533",31094,1,69,3000,1,0
"51534",31095,1,77,1258,1,0
"51535",31096,1,72,1000,1,0
"51536",31098,1,103,11833,1,0
"51537",31099,1,85,8756,1,0
"51538",31100,1,67,2547,1,1
"51539",31100,2,68,2502,1,0
"51540",31101,1,71,6035,1,1
"51541",31101,2,73,5858,1,0
"51542",31102,1,71,1454,1,1
"51543",31102,2,76,1358,1,0
"51544",31103,1,74,12019,1,1
"51545",31103,2,90,10281,1,0
"51546",31104,1,67,1296,1,1
"51547",31104,2,69,1026,1,0
"51548",31105,1,70,3000,1,1
"51549",31105,2,72,2188,1,1
"51550",31105,3,78,3000,1,0
"51551",31106,1,68,268,1,0
"51552",31108,1,73,7037,1,1
"51553",31108,2,82,8235,1,0
"51554",31109,1,67,192,1,0
"51555",31110,1,71,6370,1,0
"51556",31111,1,71,546,1,0
"51557",31112,1,68,1494,1,1
"51558",31112,2,70,1400,1,0
"51559",31113,1,67,1542,1,1
"51560",31113,2,68,1060,1,1
"51561",31113,3,69,17321,1,0
"51562",31114,1,73,4919,1,1
"51563",31114,2,80,6338,1,0
"51564",31115,1,78,10330,1,1
"51565",31115,2,91,12179,1,0
"51566",31115,3,95,0,0,1
"51567",31115,4,104,0,0,0
"51568",31116,1,90,7837,1,0
"51569",31117,1,69,719,1,0
"51570",31118,1,69,124,1,0
"51571",31119,1,71,1000,1,0
"51572",31120,1,71,623,1,1
"51573",31120,2,81,558,1,0
"51574",31121,1,68,4526,1,1
"51575",31121,2,70,5000,1,0
"51576",31122,1,68,2850,1,1
"51577",31122,2,70,3569,1,0
"51578",31123,1,73,928,1,0
"51579",31125,1,69,359,1,0
"51580",31126,1,75,9053,1,1
"51581",31126,2,76,8121,1,1
"51582",31126,3,81,10000,1,1
"51583",31126,4,86,0,0,0
"51584",31127,1,90,7797,1,0
"51585",31128,1,96,6500,1,0
"51586",31129,1,71,1585,1,0
"51587",31130,1,82,3000,1,1
"51588",31130,2,89,3510,1,0
"51589",31131,1,68,353,1,1
"51590",31131,2,70,300,1,0
"51591",31132,1,76,3000,1,0
"51592",31134,1,73,1704,1,1
"51593",31134,2,80,1471,1,1
"51594",31134,3,88,1746,1,1
"51595",31134,4,100,1749,1,1
"51596",31134,5,113,1423,1,1
"51597",31135,1,73,2822,1,1
"51598",31135,2,83,2655,1,1
"51599",31135,3,94,2927,1,0
"51600",31136,1,75,2459,1,0
"51601",31137,1,67,190,1,0
"51602",31139,1,69,5000,1,0
"51603",31140,1,69,159,1,0
"51604",31141,1,70,10606,1,1
"51605",31141,2,74,13518,1,0
"51606",31142,1,95,4736,1,0
"51607",31143,1,92,7105,1,1
"51608",31144,1,69,2516,1,1
"51609",31144,2,73,1816,1,1
"51610",31144,3,77,2140,1,0
"51611",31145,1,68,1793,1,0
"51612",31146,1,88,3868,1,1
"51613",31146,2,101,3542,1,0
"51614",31147,1,88,5872,1,1
"51615",31147,2,100,5983,1,1
"51616",31149,1,72,10240,1,1
"51617",31149,2,77,10027,1,0
"51618",31150,1,67,190,1,1
"51619",31150,2,68,190,1,0
"51620",31152,1,82,6075,1,0
"51621",31153,1,67,118,1,0
"51622",31154,1,84,3294,1,0
"51623",31155,1,71,6025,1,1
"51624",31155,2,76,5373,1,0
"51625",31156,1,69,1460,1,0
"51626",31157,1,70,9003,1,1
"51627",31157,2,71,9039,1,0
"51628",31158,1,71,3205,1,1
"51629",31158,2,77,3026,1,0
"51630",31159,1,68,742,1,0
"51631",31160,1,75,1006,1,0
"51632",31161,1,75,12825,1,1
"51633",31161,2,79,14182,1,0
"51634",31161,3,91,0,0,1
"51635",31161,4,92,3962,1,0
"51636",31162,1,97,6697,1,0
"51637",31163,1,67,2359,1,1
"51638",31163,2,72,2539,1,1
"51639",31163,3,75,3118,1,0
"51640",31164,1,71,1288,1,1
"51641",31164,2,79,1350,1,0
"51642",31165,1,96,7512,1,0
"51643",31166,1,74,6425,1,1
"51644",31166,2,88,6752,1,0
"51645",31167,1,70,743,1,0
"51646",31168,1,70,3470,1,0
"51647",31169,1,90,3716,1,1
"51648",31169,2,106,3571,1,1
"51649",31169,3,116,3555,1,0
"51650",31170,1,76,1000,1,0
"51651",31171,1,73,3290,1,0
"51652",31172,1,80,2274,1,0
"51653",31173,1,77,3000,1,0
"51654",31175,1,68,2203,1,1
"51655",31175,2,74,2084,1,1
"51656",31175,3,85,2782,1,0
"51657",31176,1,78,1147,1,0
"51658",31177,1,70,7,1,0
"51659",31178,1,70,1467,1,0
"51660",31179,1,79,10339,1,0
"51661",31181,1,68,346,1,0
"51662",31182,1,76,3772,1,1
"51663",31182,2,86,3284,1,0
"51664",31183,1,68,1358,1,1
"51665",31183,2,70,1383,1,0
"51666",31185,1,77,3070,1,0
"51667",31186,1,68,607,1,0
"51668",31187,1,68,322,1,0
"51669",31188,1,71,1446,1,1
"51670",31188,2,76,1724,1,0
"51671",31189,1,77,7192,1,1
"51672",31189,2,84,5657,1,0
"51673",31190,1,81,7219,1,1
"51674",31190,2,109,7066,1,1
"51675",31191,1,70,576,1,0
"51676",31192,1,74,7527,1,0
"51677",31193,1,72,3967,1,1
"51678",31193,2,77,3549,1,0
"51679",31195,1,73,8922,1,1
"51680",31195,2,82,9015,1,0
"51681",31196,1,99,10505,1,0
"51682",31197,1,97,3646,1,0
"51683",31198,1,90,2602,1,0
"51684",31199,1,72,3174,1,1
"51685",31199,2,78,3898,1,1
"51686",31199,3,89,3425,1,1
"51687",31199,4,93,0,0,0
"51688",31200,1,80,2315,1,0
"51689",31201,1,78,1627,1,0
"51690",31202,1,72,3264,1,1
"51691",31202,2,78,3115,1,0
"51692",31203,1,73,650,1,0
"51693",31204,1,69,4424,1,0
"51694",31205,1,70,4003,1,0
"51695",31206,1,67,88,1,0
"51696",31207,1,84,3029,1,0
"51697",31208,1,76,2005,1,1
"51698",31208,2,91,2281,1,0
"51699",31209,1,67,2494,1,0
"51700",31210,1,70,1727,1,0
"51701",31211,1,85,5572,1,0
"51702",31212,1,83,9655,1,0
"51703",31213,1,68,1863,1,0
"51704",31214,1,80,9372,1,0
"51705",31215,1,89,4733,1,1
"51706",31215,2,110,4790,1,0
"51707",31216,1,79,2833,1,1
"51708",31216,2,94,2748,1,0
"51709",31217,1,71,1632,1,0
"51710",31218,1,81,1701,1,0
"51711",31219,1,71,1635,1,1
"51712",31219,2,77,1633,1,0
"51713",31220,1,75,928,1,0
"51714",31221,1,90,5123,1,0
"51715",31222,1,71,1555,1,0
"51716",31223,1,67,65,1,0
"51717",31224,1,67,3299,1,0
"51718",31225,1,68,56,1,0
"51719",31226,1,75,7456,1,1
"51720",31226,2,82,7208,1,0
"51721",31227,1,69,4561,1,1
"51722",31227,2,73,4575,1,0
"51723",31228,1,81,15606,1,1
"51724",31228,2,104,17429,1,0
"51725",31229,1,71,1481,1,0
"51726",31230,1,70,348,1,1
"51727",31230,2,73,376,1,0
"51728",31231,1,67,209,1,1
"51729",31231,2,68,195,1,0
"51730",31232,1,70,2000,1,1
"51731",31232,2,74,1641,1,1
"51732",31232,3,78,1409,1,0
"51733",31233,1,71,8441,1,1
"51734",31233,2,75,8303,1,0
"51735",31235,1,79,2410,1,0
"51736",31236,1,74,4350,1,0
"51737",31237,1,71,1303,1,1
"51738",31237,2,73,1394,1,1
"51739",31237,3,77,1504,1,0
"51740",31238,1,69,455,1,1
"51741",31238,2,72,411,1,0
"51742",31239,1,71,7506,1,1
"51743",31239,2,74,8596,1,1
"51744",31239,3,78,8509,1,0
"51745",31240,1,69,326,1,1
"51746",31240,2,74,296,1,0
"51747",31241,1,67,187,1,0
"51748",31242,1,75,1000,1,0
"51749",31243,1,86,3238,1,0
"51750",31244,1,76,1182,1,0
"51751",31245,1,91,1805,1,1
"51752",31245,2,106,1784,1,0
"51753",31246,1,69,1036,1,0
"51754",31247,1,74,3000,1,0
"51755",31248,1,74,3600,1,1
"51756",31248,2,80,5505,1,0
"51757",31249,1,76,3763,1,1
"51758",31249,2,84,3536,1,0
"51759",31250,1,77,18692,1,1
"51760",31250,2,91,19503,1,0
"51761",31251,1,81,3000,1,0
"51762",31252,1,71,2507,1,0
"51763",31253,1,71,633,1,0
"51764",31254,1,68,683,1,0
"51765",31255,1,70,1583,1,1
"51766",31255,2,73,1554,1,0
"51767",31256,1,72,1762,1,1
"51768",31256,2,78,2058,1,0
"51769",31257,1,68,743,1,0
"51770",31258,1,69,674,1,1
"51771",31258,2,72,1000,1,1
"51772",31258,3,75,1000,1,1
"51773",31258,4,79,762,1,1
"51774",31258,5,82,1000,1,1
"51775",31258,6,84,40354,1,1
"51776",31258,7,85,5486,1,1
"51777",31258,8,86,0,0,0
"51778",31258,9,92,0,0,1
"51779",31258,10,97,8913,1,0
"51780",31259,1,75,1220,1,0
"51781",31260,1,88,9659,1,1
"51782",31260,2,109,10000,1,0
"51783",31261,1,69,1236,1,1
"51784",31261,2,72,1317,1,1
"51785",31261,3,76,16465,1,1
"51786",31261,4,77,1149,1,1
"51787",31261,5,79,0,0,0
"51788",31262,1,68,237,1,1
"51789",31262,2,70,329,1,0
"51790",31263,1,80,7612,1,1
"51791",31263,2,97,5536,1,0
